Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2001-08-30,17.74,18.18,17.28,17.83,6583800.0,0.0,1.0,1.2050972416449,1.2349869139292,1.1738489478931,1.2112110382485,92173200.0
2001-08-29,18.44,18.83,17.83,17.83,4285200.0,0.0,1.0,1.2526489930063,1.279142111622,1.2112110382485,1.2112110382485,59992800.0
2001-08-28,18.9,19.14,18.4,18.4,3066700.0,0.0,1.0,1.2838972867581,1.3002007443677,1.2499317500714,1.2499317500714,42933800.0
2001-08-27,18.6,19.3,18.16,18.92,3136500.0,0.0,1.0,1.2635179647461,1.3110697161075,1.2336282924618,1.2852559082256,43911000.0
2001-08-24,18.0,18.62,17.65,18.57,5184500.0,0.0,1.0,1.222759320722,1.2648765862135,1.1989834450413,1.2614800325449,72583000.0
2001-08-23,18.2,18.34,17.58,17.81,3876400.0,0.0,1.0,1.2363455353967,1.245855885669,1.1942282699052,1.209852416781,54269600.0
2001-08-22,17.94,18.25,17.61,18.21,3106700.0,0.0,1.0,1.2186834563196,1.2397420890654,1.1962662021064,1.2370248461304,43493800.0
2001-08-21,18.14,18.14,17.7,17.92,3316100.0,0.0,1.0,1.2322696709943,1.2322696709943,1.20237999871,1.2173248348521,46425400.0
2001-08-20,18.14,18.23,17.81,18.12,4505400.0,0.0,1.0,1.2322696709943,1.2383834675979,1.209852416781,1.2309110495268,63075600.0
2001-08-17,18.0,18.45,17.99,18.07,3721900.0,0.0,1.0,1.222759320722,1.2533283037401,1.2220800099883,1.2275144958581,52106600.0
2001-08-16,18.27,18.75,17.97,18.65,5144500.0,0.0,1.0,1.2411007105328,1.2737076257521,1.2207213885208,1.2669145184147,72023000.0
2001-08-15,18.76,18.94,18.2,18.44,5165700.0,0.0,1.0,1.2743869364858,1.286614529693,1.2363455353967,1.2526489930063,72319800.0
2001-08-14,19.2,19.36,18.67,18.73,4088400.0,0.0,1.0,1.3042766087701,1.3151455805099,1.2682731398822,1.2723490042846,57237600.0
2001-08-13,19.1,19.33,18.76,19.09,2642800.0,0.0,1.0,1.2974835014328,1.3131076483087,1.2743869364858,1.2968041906991,36999200.0
2001-08-10,19.04,19.32,18.59,19.02,3338600.0,0.0,1.0,1.2934076370304,1.312428337575,1.2628386540123,1.2920490155629,46740400.0
2001-08-09,18.96,19.15,18.72,19.05,3583300.0,0.0,1.0,1.2879731511605,1.3008800551015,1.2716696935509,1.2940869477641,50166200.0
2001-08-08,19.26,19.7,18.54,18.9,4931600.0,0.0,1.0,1.3083524731725,1.3382421454569,1.2594421003437,1.2838972867581,69042400.0
2001-08-07,19.33,19.67,18.98,19.25,3009800.0,0.0,1.0,1.3131076483087,1.3362042132557,1.289331772628,1.3076731624388,42137200.0
2001-08-06,19.04,19.66,19.0,19.13,1779500.0,0.0,1.0,1.2934076370304,1.3355249025219,1.2906903940954,1.299521433634,24913000.0
2001-08-03,19.89,19.9,19.0,19.5,3322400.0,0.0,1.0,1.3511490493978,1.3518283601315,1.2906903940954,1.3246559307822,46513600.0
2001-08-02,19.65,19.87,19.26,19.82,4501600.0,0.0,1.0,1.3348455917882,1.3497904279303,1.3083524731725,1.3463938742617,63022400.0
2001-08-01,19.01,19.78,18.95,19.06,5431000.0,0.0,1.0,1.2913697048292,1.3436766313267,1.2872938404268,1.2947662584979,76034000.0
2001-07-31,19.27,19.42,18.51,18.79,4196900.0,0.0,1.0,1.3090317839063,1.3192214449123,1.2574041681425,1.276424868687,58756600.0
2001-07-30,19.12,19.36,18.51,18.93,4345700.0,0.0,1.0,1.2988421229003,1.3151455805099,1.2574041681425,1.2859352189593,60839800.0
2001-07-27,18.75,19.25,18.5,18.96,5966700.0,0.0,1.0,1.2737076257521,1.3076731624388,1.2567248574087,1.2879731511605,83533800.0
2001-07-26,18.48,18.8,17.85,18.59,6591800.0,0.0,1.0,1.2553662359413,1.2771041794208,1.212569659716,1.2628386540123,92285200.0
2001-07-25,19.12,19.3,17.97,18.47,7926400.0,0.0,1.0,1.2988421229003,1.3110697161075,1.2207213885208,1.2546869252075,110969600.0
2001-07-24,19.39,19.92,18.73,19.09,6221000.0,0.0,1.0,1.3171835127111,1.353186981599,1.2723490042846,1.2968041906991,87094000.0
2001-07-23,20.09,20.5,19.51,19.54,4310000.0,0.0,1.0,1.3647352640725,1.3925870041556,1.3253352415159,1.3273731737171,60340000.0
2001-07-20,19.7,20.06,19.49,19.98,7939000.0,0.0,1.0,1.3382421454569,1.3626973318713,1.3239766200484,1.3572628460014,111146000.0
2001-07-19,21.23,21.42,19.75,19.96,15377500.0,0.0,1.0,1.4421766877182,1.4550835916592,1.3416386991255,1.355904224534,215285000.0
2001-07-18,21.78,22.78,20.42,20.79,20303800.0,0.0,1.0,1.4795387780736,1.5474698514471,1.3871525182857,1.4122870154339,284253200.0
2001-07-17,23.98,25.22,23.01,25.1,11568400.0,0.0,1.0,1.6289871394952,1.7132216704783,1.563093998323,1.7050699416735,161957600.0
2001-07-16,24.88,25.1,23.91,23.96,4976200.0,0.0,1.0,1.6901251055313,1.7050699416735,1.6242319643591,1.6276285180277,69666800.0
2001-07-13,24.13,25.01,23.84,24.85,8120400.0,0.0,1.0,1.6391768005012,1.6989561450699,1.6194767892229,1.6880871733301,113685600.0
2001-07-12,23.3,24.81,23.3,24.36,10978600.0,0.0,1.0,1.5827940096013,1.6853699303952,1.5827940096013,1.6548009473771,153700400.0
2001-07-11,21.03,22.55,21.0,22.54,8401900.0,0.0,1.0,1.4285904730435,1.5318457045712,1.4265525408423,1.5311663938374,117626600.0
2001-07-10,22.95,23.07,20.84,21.14,7058400.0,0.0,1.0,1.5590181339206,1.5671698627254,1.4156835691026,1.4360628911146,98817600.0
2001-07-09,22.09,23.0,21.68,22.7,6026200.0,0.0,1.0,1.5005974108194,1.5624146875892,1.4727456707363,1.5420353655772,84366800.0
2001-07-06,22.76,22.96,21.72,22.03,5409300.0,0.0,1.0,1.5461112299796,1.5596974446543,1.4754629136712,1.496521546417,75730200.0
2001-07-05,23.6,23.77,23.01,23.19,2719500.0,0.0,1.0,1.6031733316133,1.6147216140868,1.563093998323,1.5753215915302,38073000.0
2001-07-03,23.51,24.18,23.5,23.84,2009700.0,0.0,1.0,1.5970595350097,1.6425733541699,1.5963802242759,1.6194767892229,28135800.0
2001-07-02,23.64,24.23,23.14,23.9,4108000.0,0.0,1.0,1.6058905745482,1.6459699078386,1.5719250378615,1.6235526536253,57512000.0
2001-06-29,23.66,25.1,23.2,23.25,9203400.0,0.0,1.0,1.6072491960157,1.7050699416735,1.5760009022639,1.5793974559326,128847600.0
2001-06-28,23.05,23.91,22.94,23.54,6221600.0,0.0,1.0,1.5658112412579,1.6242319643591,1.5583388231868,1.5990974672109,87102400.0
2001-06-27,23.83,24.0,22.5,23.34,6680900.0,0.0,1.0,1.6187974784892,1.6303457609627,1.5284491509025,1.5855112525362,93532600.0
2001-06-26,23.34,23.77,23.01,23.75,4871100.0,0.0,1.0,1.5855112525362,1.6147216140868,1.563093998323,1.6133629926193,68195400.0
2001-06-25,22.5,24.0,22.45,23.99,7849100.0,0.0,1.0,1.5284491509025,1.6303457609627,1.5250525972338,1.6296664502289,109887400.0
2001-06-22,22.48,23.0,21.76,22.26,5107600.0,0.0,1.0,1.527090529435,1.5624146875892,1.4781801566062,1.5121456932929,71506400.0
2001-06-21,21.55,23.0,21.1,22.49,6095200.0,0.0,1.0,1.4639146311977,1.5624146875892,1.4333456481797,1.5277698401688,85332800.0
2001-06-20,20.0,21.85,19.98,21.67,7707500.0,0.0,1.0,1.3586214674689,1.4842939532098,1.3572628460014,1.4720663600025,107905000.0
2001-06-19,20.85,21.4,20.01,20.19,5733700.0,0.0,1.0,1.4163628798363,1.4537249701917,1.3593007782026,1.3715283714098,80271800.0
2001-06-18,20.41,20.85,20.0,20.33,6177000.0,0.0,1.0,1.386473207552,1.4163628798363,1.3586214674689,1.3810387216821,86478000.0
2001-06-15,20.1,20.75,19.35,20.44,8118300.0,0.0,1.0,1.3654145748062,1.409569772499,1.3144662697762,1.3885111397532,113656200.0
2001-06-14,20.04,20.45,19.77,19.88,5309800.0,0.0,1.0,1.3613387104038,1.3891904504869,1.342997320593,1.3504697386641,74337200.0
2001-06-13,21.42,21.73,20.06,20.47,9133700.0,0.0,1.0,1.4550835916592,1.476142224405,1.3626973318713,1.3905490719544,127871800.0
2001-06-12,19.77,20.69,19.76,20.31,5424900.0,0.0,1.0,1.342997320593,1.4054939080966,1.3423180098593,1.3796801002147,75948600.0
2001-06-11,21.05,21.07,19.95,20.04,5250000.0,0.0,1.0,1.429949094511,1.4313077159785,1.3552249138002,1.3613387104038,73500000.0
2001-06-08,21.65,21.65,20.71,21.32,6118300.0,0.0,1.0,1.4707077385351,1.4707077385351,1.406852529564,1.4482904843218,85656200.0
2001-06-07,20.71,21.7,20.45,21.66,5806800.0,0.0,1.0,1.406852529564,1.4741042922037,1.3891904504869,1.4713870492688,81295200.0
2001-06-06,20.93,20.93,20.33,20.73,3985300.0,0.0,1.0,1.4217973657062,1.4217973657062,1.3810387216821,1.4082111510315,55794200.0
2001-06-05,20.8,21.1,20.35,20.94,8424900.0,0.0,1.0,1.4129663261676,1.4333456481797,1.3823973431496,1.4224766764399,117948600.0
2001-06-04,21.08,21.11,20.46,20.66,5034300.0,0.0,1.0,1.4319870267122,1.4340249589134,1.3898697612207,1.4034559758954,70480200.0
2001-06-01,20.13,21.09,19.98,20.89,8144200.0,0.0,1.0,1.3674525070074,1.4326663374459,1.3572628460014,1.4190801227713,114018800.0
2001-05-31,19.8,20.24,19.49,19.95,7908800.0,0.0,1.0,1.3450352527942,1.3749249250785,1.3239766200484,1.3552249138002,110723200.0
2001-05-30,20.76,20.76,19.3,19.78,13876400.0,0.0,1.0,1.4102490832327,1.4102490832327,1.3110697161075,1.3436766313267,194269600.0
2001-05-29,22.32,22.5,20.81,21.47,9214100.0,0.0,1.0,1.5162215576953,1.5284491509025,1.4136456369014,1.4584801453279,128997400.0
2001-05-25,23.2,23.29,22.5,22.76,2834700.0,0.0,1.0,1.5760009022639,1.5821146988675,1.5284491509025,1.5461112299796,39685800.0
2001-05-24,23.29,23.3,22.62,23.2,4852800.0,0.0,1.0,1.5821146988675,1.5827940096013,1.5366008797073,1.5760009022639,67939200.0
2001-05-23,23.75,23.75,22.86,23.23,5018600.0,0.0,1.0,1.6133629926193,1.6133629926193,1.5529043373169,1.5780388344651,70260400.0
2001-05-22,24.0,24.13,23.4,23.5,7373500.0,0.0,1.0,1.6303457609627,1.6391768005012,1.5895871169386,1.5963802242759,103229000.0
2001-05-21,23.63,23.91,23.05,23.56,8232100.0,0.0,1.0,1.6052112638145,1.6242319643591,1.5658112412579,1.6004560886784,115249400.0
2001-05-18,23.36,23.64,23.12,23.53,2840200.0,0.0,1.0,1.5868698740037,1.6058905745482,1.570566416394,1.5984181564772,39762800.0
2001-05-17,24.23,24.33,23.25,23.55,5930700.0,0.0,1.0,1.6459699078386,1.6527630151759,1.5793974559326,1.5997767779446,83029800.0
2001-05-16,23.26,24.5,22.85,24.1,5755900.0,0.0,1.0,1.5800767666663,1.6643112976494,1.5522250265832,1.6371388683,80582600.0
2001-05-15,23.37,25.5,23.04,23.18,4232600.0,0.0,1.0,1.5875491847374,1.7322423710228,1.5651319305242,1.5746422807964,59256400.0
2001-05-14,22.89,23.68,22.75,23.29,5521800.0,0.0,1.0,1.5549422695181,1.6086078174832,1.5454319192459,1.5821146988675,77305200.0
2001-05-11,23.01,23.49,22.76,22.85,3625800.0,0.0,1.0,1.563093998323,1.5957009135422,1.5461112299796,1.5522250265832,50761200.0
2001-05-10,24.21,24.5,22.95,23.0,5160300.0,0.0,1.0,1.6446112863711,1.6643112976494,1.5590181339206,1.5624146875892,72244200.0
2001-05-09,24.14,24.55,23.67,23.98,5801600.0,0.0,1.0,1.639856111235,1.6677078513181,1.6079285067494,1.6289871394952,81222400.0
2001-05-08,25.35,25.45,23.95,24.57,5632800.0,0.0,1.0,1.7220527100168,1.7288458173542,1.626949207294,1.6690664727855,78859200.0
2001-05-07,25.62,25.76,24.84,24.96,4938400.0,0.0,1.0,1.7403940998277,1.7499044500999,1.6874078625964,1.6955595914012,69137600.0
2001-05-04,24.24,25.85,23.96,25.75,5018800.0,0.0,1.0,1.6466492185723,1.7560182467035,1.6276285180277,1.7492251393662,70263200.0
2001-05-03,25.97,26.25,24.73,24.96,5384700.0,0.0,1.0,1.7641699755084,1.7831906760529,1.6799354445253,1.6955595914012,75385800.0
2001-05-02,26.34,26.7,25.76,26.59,6580800.0,0.0,1.0,1.7893044726565,1.813759659071,1.7499044500999,1.8062872409999,92131200.0
2001-05-01,25.41,26.5,25.2,25.93,7629500.0,0.0,1.0,1.7261285744192,1.8001734443963,1.7118630490108,1.7614527325734,106813000.0
2001-04-30,26.7,27.12,24.87,25.49,8835300.0,0.0,1.0,1.813759659071,1.8422907098878,1.6894457947976,1.7315630602891,123694200.0
2001-04-27,25.2,26.29,24.75,26.2,8089500.0,0.0,1.0,1.7118630490108,1.7859079189879,1.6812940659928,1.7797941223843,113253000.0
2001-04-26,25.17,26.1,24.68,24.69,14280300.0,0.0,1.0,1.7098251168096,1.7730010150469,1.6765388908566,1.6772182015903,199924200.0
2001-04-25,24.21,24.86,23.57,24.72,5906800.0,0.0,1.0,1.6446112863711,1.6887664840638,1.6011353994121,1.6792561337916,82695200.0
2001-04-24,24.33,24.75,23.51,24.03,6734600.0,0.0,1.0,1.6527630151759,1.6812940659928,1.5970595350097,1.6323836931639,94284400.0
2001-04-23,24.34,25.0,24.0,24.25,9670100.0,0.0,1.0,1.6534423259096,1.6982768343361,1.6303457609627,1.647328529306,135381400.0
2001-04-20,24.93,25.63,24.6,25.04,12382200.0,0.0,1.0,1.6935216592,1.7410734105614,1.6711044049867,1.7009940772711,173350800.0
2001-04-19,25.55,25.75,23.6,25.72,33458400.0,0.0,1.0,1.7356389246915,1.7492251393662,1.6031733316133,1.747187207165,468417600.0
2001-04-18,21.57,24.08,21.08,22.79,19657900.0,0.0,1.0,1.4652732526652,1.6357802468325,1.4319870267122,1.5481491621808,275210600.0
2001-04-17,21.2,21.21,19.6,20.4,12235700.0,0.0,1.0,1.440138755517,1.4408180662508,1.3314490381195,1.3857938968183,171299800.0
2001-04-16,22.09,22.4,20.86,21.44,5093300.0,0.0,1.0,1.5005974108194,1.5216560435652,1.4170421905701,1.4564422131267,71306200.0
2001-04-12,21.42,23.02,21.15,22.42,5338100.0,0.0,1.0,1.4550835916592,1.5637733090567,1.4367422018484,1.5230146650326,74733400.0
2001-04-11,22.98,23.0,21.28,21.8,5966000.0,0.0,1.0,1.5610560661218,1.5624146875892,1.4455732413869,1.4808973995411,83524000.0
2001-04-10,20.9,22.7,20.78,22.04,8167400.0,0.0,1.0,1.419759433505,1.5420353655772,1.4116077047002,1.4972008571507,114343600.0
2001-04-09,20.69,21.34,20.06,20.54,4760400.0,0.0,1.0,1.4054939080966,1.4496491057893,1.3626973318713,1.3953042470906,66645600.0
2001-04-06,20.8,21.04,19.9,20.59,5801600.0,0.0,1.0,1.4129663261676,1.4292697837773,1.3518283601315,1.3987008007592,81222400.0
2001-04-05,20.6,22.5,20.0,20.87,7977900.0,0.0,1.0,1.399380111493,1.5284491509025,1.3586214674689,1.4177215013038,111690600.0
2001-04-04,19.76,20.25,18.75,19.5,12240800.0,0.0,1.0,1.3423180098593,1.3756042358123,1.2737076257521,1.3246559307822,171371200.0
2001-04-03,21.36,21.4,20.13,20.24,6583700.0,0.0,1.0,1.4510077272568,1.4537249701917,1.3674525070074,1.3749249250785,92171800.0
2001-04-02,22.09,22.66,21.4,21.59,6087700.0,0.0,1.0,1.5005974108194,1.5393181226423,1.4537249701917,1.4666318741327,85227800.0
2001-03-30,22.55,22.72,21.34,22.07,7149100.0,0.0,1.0,1.5318457045712,1.5433939870447,1.4496491057893,1.4992387893519,100087400.0
2001-03-29,21.77,23.45,21.5,22.53,10947600.0,0.0,1.0,1.4788594673399,1.5929836706073,1.4605180775291,1.5304870831037,153266400.0
2001-03-28,22.08,22.5,21.5,22.17,10440400.0,0.0,1.0,1.4999181000857,1.5284491509025,1.4605180775291,1.5060318966893,146165600.0
2001-03-27,21.94,23.05,21.9,22.87,9711100.0,0.0,1.0,1.4904077498134,1.5658112412579,1.4876905068784,1.5535836480507,135955400.0
2001-03-26,23.13,23.75,21.13,21.78,13115200.0,0.0,1.0,1.5712457271278,1.6133629926193,1.4353835803809,1.4795387780736,183612800.0
2001-03-23,22.06,23.56,22.0,23.0,16873000.0,0.0,1.0,1.4985594786182,1.6004560886784,1.4944836142158,1.5624146875892,236222000.0
2001-03-22,20.38,21.75,20.19,21.62,12916100.0,0.0,1.0,1.3844352753508,1.4775008458724,1.3715283714098,1.4686698063339,180825400.0
2001-03-21,19.78,20.88,19.38,20.12,6631700.0,0.0,1.0,1.3436766313267,1.4184008120375,1.3165042019774,1.3667731962737,92843800.0
2001-03-20,20.72,20.94,19.69,19.69,8914400.0,0.0,1.0,1.4075318402978,1.4224766764399,1.3375628347231,1.3375628347231,124801600.0
2001-03-19,19.75,20.62,19.5,20.56,6357300.0,0.0,1.0,1.3416386991255,1.4007387329604,1.3246559307822,1.396662868558,89002200.0
2001-03-16,19.0,20.31,18.88,19.62,8398500.0,0.0,1.0,1.2906903940954,1.3796801002147,1.2825386652906,1.332807659587,117579000.0
2001-03-15,20.88,21.38,19.69,19.69,9452100.0,0.0,1.0,1.4184008120375,1.4523663487242,1.3375628347231,1.3375628347231,132329400.0
2001-03-14,18.5,20.5,18.44,20.44,8531700.0,0.0,1.0,1.2567248574087,1.3925870041556,1.2526489930063,1.3885111397532,119443800.0
2001-03-13,18.88,19.56,18.19,19.56,7916600.0,0.0,1.0,1.2825386652906,1.3287317951846,1.235666224663,1.3287317951846,110832400.0
2001-03-12,19.69,19.88,18.12,18.62,6982500.0,0.0,1.0,1.3375628347231,1.3504697386641,1.2309110495268,1.2648765862135,97755000.0
2001-03-09,20.62,20.69,20.0,20.25,5341700.0,0.0,1.0,1.4007387329604,1.4054939080966,1.3586214674689,1.3756042358123,74783800.0
2001-03-08,20.69,21.12,20.44,20.81,3658200.0,0.0,1.0,1.4054939080966,1.4347042696472,1.3885111397532,1.4136456369014,51214800.0
2001-03-07,21.31,21.62,20.75,21.25,7491800.0,0.0,1.0,1.4476111735881,1.4686698063339,1.409569772499,1.4435353091857,104885200.0
2001-03-06,20.72,22.06,20.69,21.5,13067900.0,0.0,1.0,1.4075318402978,1.4985594786182,1.4054939080966,1.4605180775291,182950600.0
2001-03-05,19.38,20.5,19.25,20.38,5788800.0,0.0,1.0,1.3165042019774,1.3925870041556,1.3076731624388,1.3844352753508,81043200.0
2001-03-02,18.31,20.44,18.25,19.25,7253600.0,0.0,1.0,1.2438179534678,1.3885111397532,1.2397420890654,1.3076731624388,101550400.0
2001-03-01,17.81,18.75,17.19,18.75,5901100.0,0.0,1.0,1.209852416781,1.2737076257521,1.1677351512895,1.2737076257521,82615400.0
2001-02-28,19.38,19.44,18.12,18.25,9075600.0,0.0,1.0,1.3165042019774,1.3205800663798,1.2309110495268,1.2397420890654,127058400.0
2001-02-27,19.28,19.44,18.69,19.38,6223500.0,0.0,1.0,1.30971109464,1.3205800663798,1.2696317613497,1.3165042019774,87129000.0
2001-02-26,19.06,19.69,18.56,19.5,3686400.0,0.0,1.0,1.2947662584979,1.3375628347231,1.2608007218111,1.3246559307822,51609600.0
2001-02-23,18.62,18.88,18.25,18.81,5247600.0,0.0,1.0,1.2648765862135,1.2825386652906,1.2397420890654,1.2777834901545,73466400.0
2001-02-22,19.06,19.38,18.0,18.81,7713600.0,0.0,1.0,1.2947662584979,1.3165042019774,1.222759320722,1.2777834901545,107990400.0
2001-02-21,18.25,19.94,18.25,18.88,6968900.0,0.0,1.0,1.2397420890654,1.3545456030665,1.2397420890654,1.2825386652906,97564600.0
2001-02-20,19.19,19.44,18.19,18.31,5623100.0,0.0,1.0,1.3035972980364,1.3205800663798,1.235666224663,1.2438179534678,78723400.0
2001-02-16,19.0,19.5,18.75,19.0,4712700.0,0.0,1.0,1.2906903940954,1.3246559307822,1.2737076257521,1.2906903940954,65977800.0
2001-02-15,19.69,20.56,19.69,20.06,5561000.0,0.0,1.0,1.3375628347231,1.396662868558,1.3375628347231,1.3626973318713,77854000.0
2001-02-14,19.19,19.62,18.5,19.5,5520000.0,0.0,1.0,1.3035972980364,1.332807659587,1.2567248574087,1.3246559307822,77280000.0
2001-02-13,19.94,20.44,19.0,19.12,4233400.0,0.0,1.0,1.3545456030665,1.3885111397532,1.2906903940954,1.2988421229003,59267600.0
2001-02-12,19.06,20.0,18.81,19.69,4895000.0,0.0,1.0,1.2947662584979,1.3586214674689,1.2777834901545,1.3375628347231,68530000.0
2001-02-09,20.5,20.81,18.69,19.12,10537200.0,0.0,1.0,1.3925870041556,1.4136456369014,1.2696317613497,1.2988421229003,147520800.0
2001-02-08,20.56,21.06,20.19,20.75,10788000.0,0.0,1.0,1.396662868558,1.4306284052447,1.3715283714098,1.409569772499,151032000.0
2001-02-07,20.66,20.88,19.81,20.75,7033700.0,0.0,1.0,1.4034559758954,1.4184008120375,1.3457145635279,1.409569772499,98471800.0
2001-02-06,20.16,21.39,20.0,21.12,8262700.0,0.0,1.0,1.3694904392086,1.453045659458,1.3586214674689,1.4347042696472,115677800.0
2001-02-05,20.5,20.56,19.75,20.19,5109200.0,0.0,1.0,1.3925870041556,1.396662868558,1.3416386991255,1.3715283714098,71528800.0
2001-02-02,21.12,21.94,20.5,20.62,7631100.0,0.0,1.0,1.4347042696472,1.4904077498134,1.3925870041556,1.4007387329604,106835400.0
2001-02-01,20.69,21.5,20.5,21.12,6601700.0,0.0,1.0,1.4054939080966,1.4605180775291,1.3925870041556,1.4347042696472,92423800.0
2001-01-31,21.5,22.5,21.44,21.62,13048300.0,0.0,1.0,1.4605180775291,1.5284491509025,1.4564422131267,1.4686698063339,182676200.0
2001-01-30,21.56,22.0,20.88,21.75,12364700.0,0.0,1.0,1.4645939419315,1.4944836142158,1.4184008120375,1.4775008458724,173105800.0
2001-01-29,19.56,21.75,19.56,21.69,15277300.0,0.0,1.0,1.3287317951846,1.4775008458724,1.3287317951846,1.47342498147,213882200.0
2001-01-26,19.5,19.81,19.06,19.56,8621800.0,0.0,1.0,1.3246559307822,1.3457145635279,1.2947662584979,1.3287317951846,120705200.0
2001-01-25,20.56,20.56,19.75,19.94,8744800.0,0.0,1.0,1.396662868558,1.396662868558,1.3416386991255,1.3545456030665,122427200.0
2001-01-24,20.62,20.69,19.56,20.5,12805200.0,0.0,1.0,1.4007387329604,1.4054939080966,1.3287317951846,1.3925870041556,179272800.0
2001-01-23,19.31,20.94,19.06,20.5,15705900.0,0.0,1.0,1.3117490268412,1.4224766764399,1.2947662584979,1.3925870041556,219882600.0
2001-01-22,19.06,19.62,18.44,19.25,9273700.0,0.0,1.0,1.2947662584979,1.332807659587,1.2526489930063,1.3076731624388,129831800.0
2001-01-19,19.44,19.56,18.69,19.5,13869000.0,0.0,1.0,1.3205800663798,1.3287317951846,1.2696317613497,1.3246559307822,194166000.0
2001-01-18,17.81,18.75,17.62,18.69,21910900.0,0.0,1.0,1.209852416781,1.2737076257521,1.1969455128401,1.2696317613497,306752600.0
2001-01-17,17.56,17.56,16.5,16.81,15015600.0,0.0,1.0,1.1928696484377,1.1928696484377,1.1208627106618,1.1419213434076,210218400.0
2001-01-16,17.44,18.25,17.0,17.12,5466400.0,0.0,1.0,1.1847179196329,1.2397420890654,1.1548282473486,1.1629799761534,76529600.0
2001-01-12,17.88,18.0,17.06,17.19,7560300.0,0.0,1.0,1.2146075919172,1.222759320722,1.158904111751,1.1677351512895,105844200.0
2001-01-11,16.25,18.5,16.25,18.0,14352400.0,0.0,1.0,1.1038799423185,1.2567248574087,1.1038799423185,1.222759320722,200933600.0
2001-01-10,16.69,17.0,16.06,16.56,10371100.0,0.0,1.0,1.1337696146028,1.1548282473486,1.0909730383775,1.1249385750642,145195400.0
2001-01-09,16.81,17.64,16.56,17.19,10516600.0,0.0,1.0,1.1419213434076,1.1983041343076,1.1249385750642,1.1677351512895,147232400.0
2001-01-08,16.94,16.98,15.94,16.56,6673200.0,0.0,1.0,1.1507523829462,1.1534696258811,1.0828213095727,1.1249385750642,93424800.0
2001-01-05,16.94,17.38,16.06,16.38,7363500.0,0.0,1.0,1.1507523829462,1.1806420552305,1.0909730383775,1.112710981857,103089000.0
2001-01-04,18.14,18.5,16.81,17.06,13203500.0,0.0,1.0,1.2322696709943,1.2567248574087,1.1419213434076,1.158904111751,184849000.0
2001-01-03,14.5,16.69,14.44,16.38,14590600.0,0.0,1.0,0.98500056391495,1.1337696146028,0.98092469951254,1.112710981857,204268400.0
2001-01-02,14.88,15.25,14.56,14.88,8077000.0,0.0,1.0,1.0108143717969,1.035948868945,0.98907642831735,1.0108143717969,113078000.0
2000-12-29,14.69,15.0,14.5,14.88,11256000.0,0.0,1.0,0.9979074678559,1.0189661006017,0.98500056391495,1.0108143717969,157584000.0
2000-12-28,14.38,14.94,14.31,14.81,5449600.0,0.0,1.0,0.97684883511013,1.0148902361993,0.97209365997399,1.0060591966607,76294400.0
2000-12-27,14.34,14.81,14.19,14.81,5811900.0,0.0,1.0,0.9741315921752,1.0060591966607,0.96394193116918,1.0060591966607,81366600.0
2000-12-26,14.88,15.0,14.25,14.69,3871700.0,0.0,1.0,1.0108143717969,1.0189661006017,0.96801779557159,0.9979074678559,54203800.0
2000-12-22,14.12,15.0,14.12,15.0,5679500.0,0.0,1.0,0.95918675603304,1.0189661006017,0.95918675603304,1.0189661006017,79513000.0
2000-12-21,14.25,15.0,13.88,14.06,6550800.0,0.0,1.0,0.96801779557159,1.0189661006017,0.94288329842341,0.95511089163063,91711200.0
2000-12-20,13.78,14.62,13.62,14.38,10095200.0,0.0,1.0,0.93609019108607,0.99315229271976,0.92522121934632,0.97684883511013,141332800.0
2000-12-19,14.38,15.25,14.0,14.0,6678700.0,0.0,1.0,0.97684883511013,1.035948868945,0.95103502722823,0.95103502722823,93501800.0
2000-12-18,14.56,14.62,13.94,14.25,5818000.0,0.0,1.0,0.98907642831735,0.99315229271976,0.94695916282582,0.96801779557159,81452000.0
2000-12-15,14.56,14.69,14.0,14.06,9177600.0,0.0,1.0,0.98907642831735,0.9979074678559,0.95103502722823,0.95511089163063,128486400.0
2000-12-14,15.03,15.25,14.44,14.44,4702100.0,0.0,1.0,1.0210040328029,1.035948868945,0.98092469951254,0.98092469951254,65829400.0
2000-12-13,15.56,15.56,14.88,15.0,6158700.0,0.0,1.0,1.0570075016908,1.0570075016908,1.0108143717969,1.0189661006017,86221800.0
2000-12-12,15.25,16.0,15.0,15.38,6897500.0,0.0,1.0,1.035948868945,1.0868971739751,1.0189661006017,1.0447799084836,96565000.0
2000-12-11,15.19,15.38,14.88,15.19,5937700.0,0.0,1.0,1.0318730045426,1.0447799084836,1.0108143717969,1.0318730045426,83127800.0
2000-12-08,14.81,15.31,14.44,15.06,7779000.0,0.0,1.0,1.0060591966607,1.0400247333474,0.98092469951254,1.0230419650041,108906000.0
2000-12-07,14.44,14.88,14.0,14.31,7302100.0,0.0,1.0,0.98092469951254,1.0108143717969,0.95103502722823,0.97209365997399,102229400.0
2000-12-06,14.62,15.0,14.0,14.31,24544000.0,0.0,1.0,0.99315229271976,1.0189661006017,0.95103502722823,0.97209365997399,343616000.0
2000-12-05,16.94,17.44,16.38,17.0,10963900.0,0.0,1.0,1.1507523829462,1.1847179196329,1.112710981857,1.1548282473486,153494600.0
